global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
5337.968590616298	n/a	28493908.674406145	n/a	13686.239349808651	n/a	187313147.54025072	n/a	4776.554190481863	n/a	22815469.934609845	n/a	5117.8388122358665	9672.275239315524	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0587668	n/a	0.00345353678224	n/a	-0.0150228	n/a	n/a	0.00022568451984	-0.258794	n/a	0.066974334436	n/a	0.000691139	n/a	4.77673117321e-07	n/a	0.00145453	n/a	2.1156575209000004e-06	n/a	-0.000261818	n/a	n/a	6.8548665124e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5346.6188967599865	8.650306143688795	28586333.627190974	74.8277963795401	13721.021664063544	34.78231425489321	188266435.50570112	1209.8093849261472	4792.860256687288	16.30606620542494	22971509.440132536	265.88779509570134	5133.943813268637	9647.828801427324	0.996945	36.166264	0.07790125	0.0443774	-0.0498375266	0.0369265811	0.0746796404	-0.0119349943	-0.0438872422	0.0720273617	0.0210590337	-0.0241087534	0.0423603626	-0.0827030358	-0.0311638972	0.0610427905	0.0165700457	-0.1148491592	0.0444901122	-0.2140987462	0.0565010223	-0.0733848749	0.0580033089	-0.0843720845	0.0226727906	-0.2381180889	0.026368469	-0.0468692567	-0.1674481109	0.0233539098	0.0684152728	-0.033293369	-0.0143229792	0.0224513175	0.062519018	-0.0921441817	0.0590234267	0.0177433427	-0.1226449848	-0.1048408178	0.0943504842	0.1086468901	0.2809598481	-0.072041203	-0.1165685434	0.0390657228	0.0334025425	0.0254992303	-0.0395371658	0.0372097638	-0.0015228707	0.0345751926	-0.0483552949	0.0048875406	-0.1859539732	0.0887513183	-0.053245324	0.1158374686	-0.1724854075	0.106459129	-0.0743953971	0.0514171666	-0.0420358014	-0.1599775019	0.0349039402	0.0713277969	-0.0189882222	-0.0067139925	0.0823084584	-0.1575778122	-0.0522848405	0.0109539703	0.119142278	0.2174538406	-0.0868560431	-0.1682980829	0.0659588751	0.0653604974	0.1443608791	-0.0109690441	-0.0926733365	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	-0.0519687	0.0067981	0.00270074577969	4.621416361000002e-05	-0.0258821	-0.0108593	0.00011792439649	0.00066988310041	-0.219871	0.038923	0.048343256641	0.001514999929	0.000513138	-0.000178001	2.63310607044e-07	3.1684356001000004e-08	0.00169638	0.0002418499999999	2.8777051044e-06	5.849142249999992e-08	-0.000255252	6.5660000000000046e-06	4.3112356000000055e-11	6.515358350399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5330.458031871779	-16.16086488820747	28413782.82954636	261.17355393489703	13793.166836521768	72.1451724582239	190251451.3801239	5204.925909026868	4783.353797297324	-9.50645938996422	22880473.55011873	90.3727701330389	5133.6393070747545	9726.818101098765	1.047434	37.997852	0.0506437	0.0289907	-0.0830407637	0.054094555	-0.0323548234	-0.027584918	-0.0620537182	0.0652436681	0.0597144991	0.016307175	-0.0670800188	0.2005801148	-0.0110965403	0.0350354429	0.2963838132	0.0347927636	0.2205136778	-0.1076286057	-0.2030253936	0.1716764178	0.0907600328	0.0293691404	0.0371613183	-0.1740862503	-0.0237943268	-0.068455481	0.0355754824	-0.1824138268	0.0399406376	0.0722323064	0.0438312499	-0.1122870397	-0.2253423497	0.1164096489	-0.0671550575	0.0458522872	0.0193729182	0.1708528281	-0.169221879	0.1095520713	-0.0346246648	-0.0328424048	0.1096130719	-0.0902384163	0.084292994	0.1074946609	-0.08011119	0.0434511474	0.12549733	-0.2545861547	-0.1702679522	-0.2110762397	-0.0911542964	-0.0801842518	-0.2796045084	0.0203214106	-0.1282940706	-0.0201826111	0.0228647208	0.140127715	-0.0323578336	0.1373911538	0.0065183448	-0.0474343813	-0.1361650071	-0.0129558388	-0.099197595	0.1731772068	-0.0706614638	0.0883971505	-0.0889831966	-0.0925083613	-0.0918253134	0.0672443828	0.2819533656	-0.018801343	0.0475089481	0.0197995211	0.0088294192	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	-0.0596084	-0.0076396999999999	0.00355316135056	5.836501608999999e-05	-0.00713675	0.01874535	0.0003513881466225	5.09332005625e-05	-0.199681	0.02019	0.039872501761	0.0004076361	0.000495038	-1.8099999999999952e-05	2.4506262144400004e-07	3.276099999999982e-10	0.00164217	-5.420999999999985e-05	2.6967223089000004e-06	2.9387240999999835e-09	-0.000246189	9.062999999999964e-06	8.213796899999935e-11	6.0609023721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5334.403134068427	3.945102196647895	28455856.79675905	15.563831341996044	13740.816977398212	-52.3498591235566	188810051.2063549	2740.507750256222	4778.807531049175	-4.54626624814864	22837001.418812312	20.66853679905552	5119.738979398507	9670.174513956945	1.025393	37.198277	0.06572348	0.0354871	0.0007957297	-0.008352398	0.0983284733	-0.0596286409	0.0004112685	0.052365186	0.0422558097	-0.0348359682	-0.1314664486	-0.0958373036	-0.0589023405	0.0685645421	-0.0012906305	0.1752195958	-0.1136978704	0.1899980598	0.0005486015	0.0916911494	-0.0900252663	0.0878084569	-0.2183268817	0.0262964795	0.11533315	0.080393657	0.1016829048	0.0306579473	-0.0196647351	0.1176440752	0.1174748786	0.0921558725	0.1226448115	-0.0098156215	-0.112326734	-0.0148806518	-0.0178920086	-0.0078721136	-0.0212867486	0.0940905929	0.0205352086	-0.0384571986	-0.0876998386	-0.0377463351	-0.036990127	-0.1533177153	-0.03053094	0.0663445574	-0.0314063653	-0.0066421264	0.0480766948	0.0358801742	0.2624950742	-0.0357321734	0.0391732681	-0.1196802321	0.0691895825	-0.2203465793	-0.2055632758	-0.0832571498	-0.0033416085	0.0586800936	-0.1230635557	0.0516347322	0.0692942004	0.1041445285	-0.010257976	-0.0340855488	0.1058905564	0.083296074	-0.0286368045	0.0124837076	0.0074285261	0.0494039969	0.009574335	-0.0080555917	-0.0362921843	0.1162559418	-0.1225060129	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	-0.0520476	0.0075607999999999	0.00270895266576	5.716569663999999e-05	-0.00252282	0.00461393	2.1288350044900004e-05	6.364620752399999e-06	-0.175045	0.0246359999999999	0.030640752025	0.0006069324959999	0.00056423	6.919199999999993e-05	3.183554929e-07	4.78753286399999e-09	0.00118558	-0.00045659	1.4055999364000002e-06	2.084744281e-07	-0.000193716	5.247300000000001e-05	2.753415729000001e-09	3.7525888656e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5347.614486766884	13.211352698456722	28596980.69907904	174.5398401230197	13777.783095896142	36.96611849793044	189827307.03756148	1366.4939168030348	4784.882004030289	6.074472981114013	22895095.792492915	36.89922199828417	5127.504459536404	9701.796284555176	0.955857	34.675728	0.07252928	0.0322448	-0.0022799875	-0.0111982836	0.1518537535	-0.008229743	0.0269355569	0.038813982	-0.0571510426	-0.05828779	0.0067856193	-0.0887457055	-0.0005069414	0.0640535718	-0.0223462584	0.1245182535	0.0175574206	0.1516619856	0.0858197161	0.0700890732	-0.1295424561	-0.224510748	0.0956064813	-0.1009558921	0.1057283148	-0.1585085979	0.0833116972	-0.0063766867	0.0204922035	-0.2360648643	-0.0263092047	0.0325759585	0.1710778453	-0.1469498853	-0.0091848647	0.0964013321	0.0829614269	0.0078253781	0.0317455057	0.036977301	0.1081652909	-0.1648372115	0.2401889018	0.2352091621	0.0750417382	-0.060832315	-0.0024533653	0.0420486252	0.026761765	0.0175614901	0.0232261407	-0.0280973394	0.2166335762	0.0573485373	0.0355387204	-0.1686198035	-0.1025958207	0.2058867416	-0.059265772	-0.0879737306	-0.0907151113	0.0859340765	0.2526635088	0.0183389695	0.0215760182	0.0150555299	0.0835569866	-0.2222236034	0.092638799	-0.042584731	0.0915597437	0.0116222917	0.0709644245	0.0306525857	0.1062588252	-0.0366052779	0.2183834914	0.1263812285	0.1795712705	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	-0.0576425	-0.0055949	0.00332265780625	3.130290601e-05	-0.0132553	-0.0107324799999999	0.0001151861269503	0.00017570297809	-0.155105	0.01994	0.0240575610249999	0.0003976036	0.000260608	-0.000303622	6.7916529664e-08	9.218631888399998e-08	0.00141348	0.0002278999999999	1.9979257104e-06	5.193840999999994e-08	0.0	0.000193716	3.7525888656e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5340.522008518316	-7.092478248567204	28521175.323468518	50.30324770639891	13782.25407840044	4.470982504297353	189950527.4815856	19.989684553733035	4787.060055763491	2.1780517332017557	22915943.977486357	4.74390935250317	5127.726801385375	9640.8499717233	0.976068	35.408924	0.0895856599999999	0.0492179	0.0019441657	0.0294454813	0.0173944902	-0.0519809671	0.0241731949	0.0277923836	0.0707513524	-0.0680818666	0.0572621034	0.0150613166	0.0409488118	0.0608340521	-0.0063253501	-0.2259391176	0.1100983041	0.0304004256	-0.1496364419	0.2316432867	0.0102165195	-0.0241133823	-0.0166821894	0.1261274265	-0.0026022359	0.0018295406	-0.0599909968	0.0841460279	-0.1037442117	0.2272297858	-0.165212158	0.2381924941	-0.0270064569	0.0370357415	0.0383973685	0.0995203929	-0.0677378874	0.1045157068	0.2216106079	-0.0662555465	-0.045845358	0.3201248782	-0.0415014434	-0.172936387	-0.108910191	0.0362087075	0.0248893091	0.0221352551	0.0379598814	0.143958983	-0.1521818714	-0.0732536218	-0.1293136526	-0.1751520743	-0.1354911674	-0.1968368217	0.0875228936	-0.0460582413	0.0123045233	-0.0032064544	-0.071104375	-0.0645621084	-0.2487125481	-0.025177938	0.0946503933	-0.071677194	0.1695134405	0.1312693987	-0.0715083352	-0.0724935225	0.0666103231	0.1308105264	0.1378536612	-0.1271703209	0.0112299351	-0.1476426528	-0.3084156089	-0.1051133702	0.0752718582	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	-0.0520388	0.0056036999999999	0.00270803670544	3.140145368999996e-05	0.0194633	0.0327186	0.00107050678596	0.0003788200468899	-0.122325	0.0327799999999999	0.014963405625	0.0010745283999999	7.07498e-05	-0.0001898582	5.00553420004e-09	3.6046136107240004e-08	0.00137706	-3.64199999999999e-05	1.8962942436e-06	1.3264163999999927e-09	-0.000143389	-0.000143389	2.0560405321e-08	2.0560405321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5341.464115576065	0.9421070577482168	28531238.89798679	0.887565708259002	13776.120174453605	-6.133903946834835	189781487.0609876	37.624777628995965	4784.393189214891	-2.6668665485995007	22890418.18900584	7.112177188039013	5113.014253494056	9442.20400447534	1.660747	60.247066	0.33860044	0.254364	0.296995911	-0.1048756446	-0.0922584417	-0.0600667831	0.2628914643	-0.2314579865	0.0006720833	0.0827540704	0.095689587	-0.0691502479	0.2796249177	-0.1830553476	-0.0124082581	0.2040834612	-0.0191000959	-0.110136979	-0.0081917095	-0.2297929126	-0.2299045014	0.011677713	0.0371073495	0.1228831998	0.2025796556	-0.118720059	0.0669976839	0.0264348831	-0.1597077034	0.1211712238	-0.0350033188	0.1080672166	0.1085716473	-0.0130749068	0.0564452056	0.0491079869	-0.0711163157	-0.2015424171	-0.1270942471	-0.0643526529	-0.0459188507	0.1795620561	0.0071975943	0.1150975076	0.1291994131	0.0500952615	0.3151417203	-0.1430248999	-0.0662609965	-0.0734481706	0.1386145927	-0.0029304848	-0.0060434852	-0.0010943325	0.1469423343	0.0105407241	-0.1811052686	-0.0037237157	-0.103267742	-0.3503843415	-0.142605657	0.073250597	-0.1029598834	-0.0977154705	0.0615864355	0.0507598516	0.0228370291	0.0149990668	0.0865552559	-0.08695235	0.0485549517	0.0721785516	-0.1550977397	0.07136918	-0.12965999	0.0713286528	-0.0582501052	-0.1345800877	0.1166332154	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	-0.0520892	-5.039999999999906e-05	0.00271328475664	2.540159999999905e-09	0.0421274	0.0226641	0.00051366142881	0.00177471783076	0.109827	0.232152	0.0120619699289999	0.053894551104	-0.00133515	-0.0014058998	1.7826255225e-06	1.97655424764004e-06	0.00150245	0.0001253899999999	2.2573560025e-06	1.572265209999999e-08	0.0	0.000143389	2.0560405321e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5348.594759959173	7.13064438310812	28607465.90626272	50.846089318351375	13757.253744350335	-18.86643010326952	189262030.5864413	355.9421848415544	4784.479845969908	0.08665675501652	22891247.39649223	0.0075093931899931	5117.233221244187	9481.874785750728	1.07658	39.05518	0.0827832	0.0528609	0.221101283	-0.0832503455	-0.1352402716	0.0360211405	0.1849382293	-0.1673563482	-0.0526590694	0.1293303742	-0.1282483672	0.0903326004	0.1996503649	-0.1646166191	0.205606573	-0.1135289497	-0.0613157199	-0.1805468778	0.0169040096	0.085301459	-0.0772609534	0.1480158898	0.0133746244	-0.1118103214	-0.1810031422	0.0913842326	-0.0334712127	-0.0196327402	0.0004470105	-0.0914775454	-0.0403426829	-0.0872464168	0.1222166404	-0.0269328489	0.0518537537	-0.3078146996	0.2442351233	0.0434993505	-0.0486342339	-0.0659053614	-0.1249976945	0.0935221769	0.0251484511	0.0690973221	0.0162868529	-0.092065435	0.2123957956	-0.1068176942	0.0096286224	-0.1763771229	-0.1242493174	0.117703249	-0.2053456347	0.0521897168	0.0039006868	-0.0568847444	-0.110157049	-0.1268686006	-0.0119594434	0.1587711505	0.1475485994	-0.0595508258	0.055553921	-0.0699307603	0.0406155533	-0.0553890884	-0.0250439842	-0.2221981201	-0.0882778733	0.0187680583	-0.1066048902	-0.339988187	0.0894620048	0.1085719405	-0.0964386919	0.035520681	-0.058931649	-0.0776683293	0.0366180844	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	-0.0520777	1.1500000000004562e-05	0.0027120868372899	1.322500000001049e-10	0.0390444	-0.003083	9.504889000000016e-06	0.00152446517136	0.0647203	-0.0451067	0.0041887172320899	0.0020346143848899	-0.00110991	0.00022524	1.2319002081e-06	5.073305760000001e-08	0.0015663	6.385000000000006e-05	2.45329569e-06	4.076822500000008e-09	-0.00040255	-0.00040255	1.620465025e-07	1.620465025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5339.128422497999	-9.46633746117368	28506292.311925974	89.61154492882015	13746.512525718232	-10.741218632103482	188966606.61972824	115.373777702647	4793.632227989935	9.15238202002729	22978909.937223747	83.76609664051881	5125.994333584062	9483.246609009644	1.041026	37.765388	0.105951	0.0535362	0.2497354626	-0.1284401533	-0.0147095057	-0.13931851	0.1943878851	-0.1857981912	0.0464681416	0.0258357733	-0.0157344569	-0.1169423738	0.2639564111	-0.1446441156	-0.1884851025	-0.0035965041	0.060045367	0.2304246375	0.2888483701	-0.0198798034	0.1679950011	0.0521343353	0.0845279257	-0.064058074	-0.1413030897	0.1337852176	0.1071577004	-0.0651551187	0.086663269	-0.093802942	0.031494588	-0.1385664222	-0.1970499266	0.0497647638	-0.0789741571	-0.0091316515	-0.0732243444	-0.0704877878	0.0879308902	-0.0327435823	0.1526278084	0.0844683232	-0.1958090303	-0.1121500099	-0.007483277	0.0950924411	0.2625990491	-0.1384932731	0.0286970297	0.1299529971	0.0702185129	-0.0531257163	0.1822767806	0.2146802206	0.0781427037	0.0249290114	0.1143436661	0.0258021761	0.1393164085	0.2720244161	0.2001547674	0.0586481591	0.1252859728	0.0383845634	-0.0900220387	-0.0529661906	-0.11276316	0.1204389065	-0.0813366698	0.127074699	0.0967723338	0.1086087508	-0.0813948733	-0.1691507332	-0.0148709539	-0.0651011821	-0.047774715	-0.0972417567	-0.1551626588	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	-0.0677214	-0.0156437	0.00458618801796	0.00024472534969	0.0144833	-0.0245611	0.00060324763321	0.0002097659788899	0.104807	0.0400867	0.0109845072489999	0.00160694351689	-0.00138857	-0.00027866	1.9281266449e-06	7.765139560000001e-08	0.00180083	0.0002345299999999	3.2429886889e-06	5.500432089999997e-08	-0.00040255	0.0	0.0	1.620465025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5345.099251225534	5.970828727535263	28570086.00545177	35.65079569356037	13763.499656612035	16.987130893803624	189433922.7975596	288.5626160032175	4787.625947521579	-6.006280468355726	22921362.2133819	36.07540506455148	5124.093727722311	9457.80716045954	1.123868	40.770645	0.068684	0.0377553	0.1755062756	-0.0491603164	-0.0878602572	0.1294460397	0.161423097	-0.1312234077	-0.0461157779	-0.0214120114	0.0144621705	-0.0326386995	0.1164850853	-0.0683251271	-0.1814018294	-0.0897991174	-0.070568697	0.2355212878	0.0883222178	-0.2194262771	0.1397911188	0.097407257	-0.2404767529	0.152602691	-0.0587532306	0.0171773293	0.0341170536	0.1923977831	0.022410795	-0.1500077207	0.0427275984	0.0090541188	-0.1387000861	-0.0009608372	0.1301709883	0.067229285	-0.0319579171	0.1433863392	-0.0260887262	-0.0300556893	-0.0401184176	-0.1105015488	0.1211147784	-0.0646995226	0.0078786466	-0.1550335915	0.1502963978	-0.0712277328	-0.0162200364	0.2098309445	0.021556354	0.0675704456	0.1247366985	-0.003974876	0.2234859864	0.1970484695	0.3146797546	-0.1104824235	0.0209070425	0.0816756294	-0.0479290578	-0.1106843928	0.1535663245	0.0606562736	-0.0611058459	0.0441002162	0.0363481112	0.1726455167	0.0072082388	-0.136442042	-0.1873516648	0.005117337	0.0614874365	0.0355183658	0.0270879591	-0.0522983128	0.0027618003	0.1617764112	0.0297214021	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	-0.0575308	0.0101906	0.00330979294864	0.00010384832836	0.0159589	0.0014756	2.1773953600000066e-06	0.00025468648921	0.0723841999999999	-0.0324228000000001	0.0052394724096399	0.00105123795984	-0.00150112	-0.00011255	2.2533612544000005e-06	1.2667502500000025e-08	0.00142148	-0.00037935	2.0206053904e-06	1.439064225000001e-07	-0.00040255	0.0	0.0	1.620465025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
